SampleID,Rocktype,Source,Publication1,Publication2,Project,Dlat,Dlong,Sample_type,Core,Depth_m_from,Depth_m_to,Description_Other_notes,,SiO2_pct,TiO2_pct,Al2O3_pct,Fe2O3T_pct,MgO_pct,MnO_pct,CaO_pct,Na2O_pct,K2O_pct,P2O5_pct,SO3_pct,LOI_pct,Cl_pct,Total_calc,Total_LOI,Total_LOI_SO3,aSiO2_pct,aTiO2_pct,aAl2O3_pct,aFe2O3T_pct,aMgO_pct,aMnO_pct,aCaO_pct,aNa2O_pct,aK2O_pct,aP2O5_pct,aTotal,FeOT_pct,Mg,Na20_K2O,K2O_Na2O,ASI,Eu_Eu,Au_ppb,Pt_ppb,Pd_ppb,Re_ppm,Ag_ppm,F_ppm,Bi_ppm,Sn_ppm,Mo_ppm,Be_ppm,Cs_ppm,Ba_ppm,Rb_ppm,Sr_ppm,Pb_ppm,Th_ppm,U_ppm,Nb_ppm,Ta_ppm,Zr_ppm,Hf_ppm,Y_ppm,Ga_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Sc_ppm,Ni_ppm,V_ppm,Cd_ppm,Cr_ppm,Cu_ppm,Zn_ppm,Sb_ppm,As_ppm,Ge_ppm,Ti_ppm
211594,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.815452,121.53623,core,SE18W1,2169.42,2169.57,Grey-green fine-grained to aphanitic basalt,,50.08,0.66,13.48,8.49,5.7,0.16,9.17,2.4,0.141,0.079,0.16,9.8,0.001,90.36,100.16,100.32,55.42,0.73,14.92,9.4,6.31,0.18,10.15,2.66,0.16,0.09,100,7.64,57.1,2.541,0.05875,0.649109,0.788837,1,1,2,,0.1,,,1.8,0.8,,0.5,42,5.2,230,6,3.3,0.9,3.11,0.28,78.5,2.32,19.7,13.5,11.3,21.9,2.99,11.8,3.11,0.76,2.65,0.48,3.3,0.69,2.13,0.36,1.75,0.28,38.7,70,229,0.7,191,60,65,1.1,2.6,1.15,3956.7
211595,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.815452,121.53623,core,SE18W1,2178.66,2178.77,Grey-green fine-grained to aphanitic basalt,,48.36,0.64,13.1,9.37,5.72,0.16,9.37,1.23,0.946,0.074,0.43,10.66,,88.97,99.63,100.06,54.36,0.72,14.72,10.53,6.43,0.18,10.53,1.38,1.06,0.08,100,8.43,54.76,2.176,0.769106,0.652487,1.359729,3,1,,,,,,2.2,1,2.4,1.48,269,38,91.9,4,3.33,0.81,3.1,0.19,73,1.95,18.5,14.3,10.7,21.2,2.4,8.04,1.61,0.91,2.58,0.43,3.17,0.81,1.97,0.28,1.22,0.26,35.5,68,208,,184,68,55,,17,1.4,3836.8
211596,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.815452,121.53623,core,SE18W1,2192.38,2192.49,Grey-green fine-grained to aphanitic basalt,,51.99,0.72,14.59,10.79,6.54,0.18,10.62,1.65,0.022,0.081,0.08,2.73,0.003,97.183,99.91,99.99,53.5,0.74,15.01,11.1,6.73,0.19,10.93,1.7,0.02,0.08,100,9.71,54.58,1.672,0.013333,0.661988,1.071447,3,1,,,,,,1,0.8,,0.14,15.5,0.2,197,7,3.43,0.93,3.3,0.27,75,2.11,19.3,15.4,11.9,22.2,3.06,10.1,2.26,0.84,2.52,0.49,2.97,0.69,2.27,0.32,1.63,0.35,35.2,76,233,,215,84,60,0.5,8,1,4316.4
211597,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.815452,121.53623,core,SE18W1,2206.6,2206.75,Grey-green fine-grained to aphanitic basalt,,50.01,0.64,13.57,8.07,4.56,0.16,8.92,3.2,0.702,0.075,0.15,9.69,0.001,89.907,99.6,99.75,55.62,0.71,15.09,8.98,5.07,0.18,9.92,3.56,0.78,0.08,100,7.26,52.84,3.902,0.219375,0.610277,1.120982,10,10,10,,,,0.02,1.6,0.4,,1.47,273,26.6,141,3,3.11,0.91,3.18,0.23,70.5,2.07,15.6,15.5,10.2,19.7,2.49,9.76,2.04,0.84,2.57,0.44,2.64,0.76,1.71,0.32,1.48,0.26,29,84,198,0.3,232,86,40,,,1.35,3836.8
211598,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.815452,121.53623,core,SE18W1,2215.32,2215.49,Grey-green fine-grained to aphanitic basalt,,44.86,0.58,12.04,10.6,5.81,0.22,11.71,0.06,1.3,0.071,0.38,12.41,,87.251,99.66,100.04,51.41,0.66,13.8,12.15,6.66,0.25,13.42,0.07,1.49,0.08,100,9.54,52.08,1.36,21.666667,0.52834,0.834985,3,9,6,,,,,2,0.8,,1.72,283,46.7,53.4,3,2.79,0.82,2.56,0.18,64.5,1.96,19.5,12.8,10.1,19.8,2.88,9.76,2.16,0.66,2.7,0.53,3.48,0.69,1.85,0.38,1.74,0.29,35.9,68,219,0.2,223,88,65,0.2,36,1.05,3477.1
211599,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.815452,121.53623,core,SE18W1,2220.06,2220.22,Grey-green fine-grained to aphanitic basalt,,51.84,0.72,14.82,10.92,7.06,0.17,9.65,1.71,0.016,0.08,0.08,3.13,0.004,96.986,100.12,100.2,53.45,0.74,15.28,11.26,7.28,0.18,9.95,1.76,0.02,0.08,100,9.83,56.18,1.726,0.009357,0.727579,0.849017,2,10,7,,,,0.04,1.6,0.8,1,0.04,4.5,0.05,239,8,3.79,0.96,3.54,0.25,79.5,2.03,17.3,17.6,11.4,23.4,2.85,11,2.75,0.79,2.9,0.46,3.25,0.72,2.15,0.3,2.16,0.36,35.5,78,241,,223,88,65,0.4,36,1.2,4316.4
211600,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.815452,121.53623,core,SE18W1,2236.34,2236.5,Grey-green fine-grained to aphanitic basalt; ? Stretched varioles,,48.5,0.62,13.01,10.18,6.57,0.16,8.41,2.18,0.156,0.071,0.24,9.96,0.002,89.857,99.82,100.06,53.97,0.69,14.48,11.33,7.31,0.18,9.36,2.43,0.17,0.08,100,9.16,56.13,2.336,0.07156,0.6833,0.827357,5,11,10,,,,0.12,2,0.2,,0.18,35,5.45,90.6,3,3.15,0.86,2.97,0.2,63,1.96,15.7,13.7,9.75,20,2.75,10.2,2.27,0.6,2.09,0.5,2.9,0.62,1.9,0.21,1.8,0.24,30.7,86,203,0.6,298,90,50,0.5,5,0.95,3716.9
211608,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.815452,121.53623,core,SE18W1,2243.28,2243.48,Variolitic basalt; stretched varioles to 1.5 cm,,50.31,0.66,13.75,10.07,6.28,0.15,7.55,3.14,0.031,0.074,0.9,7.78,0.002,92.015,99.8,100.7,54.68,0.72,14.94,10.94,6.82,0.16,8.21,3.41,0.03,0.08,100,9.06,55.29,3.171,0.009873,0.72671,0.982941,2,11,12,,,,0.12,1.4,0.4,,0.11,14.5,0.55,105,4,3.23,0.73,3.3,0.28,69.5,2.39,17.4,12.9,10.7,21.7,3.02,10.9,2.71,0.86,2.56,0.49,2.98,0.64,2.29,0.33,1.79,0.3,33,86,218,,293,150,45,0.3,12.4,1.1,3956.7
223091,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.326337,121.790249,core,CD16056,697.07,697.31,"Very fine-grained, aphanitic, green, rock. Most likely basalt (intrusive?). No evidence of quenching and does not coarsen away from contact with volcaniclastic rocks.",,54.17,0.76,15,10.89,6.2,0.18,8.61,3.3,0.204,0.076,0.42,0.61,0.004,99.39,100,100.42,54.5,0.76,15.09,10.96,6.24,0.18,8.66,3.32,0.21,0.08,100,9.8,53.02,3.504,0.061818,0.704296,0.939233,7,6,4,0.02,,,,1,1,0.4,0.19,80.5,4.3,155,10,3.68,0.99,3.55,0.33,86.5,2.35,21,15.3,11.5,22.7,3.07,11.4,2.65,0.88,3.08,0.56,3.23,0.73,2.17,0.3,1.97,0.24,35.3,82,241,,203,52,90,,,1.55,4556.2
223092,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.326337,121.790249,core,CD16056,701.79,702.02,"Very fine-grained, aphanitic, green, rock. Most likely basalt (intrusive?). No evidence of quenching and does not coarsen away from contact with volcaniclastic rocks; minor quartz-veins",,55.62,0.75,14.89,9.26,5.58,0.16,8.77,2.98,0.176,0.084,0.32,1.17,0.002,98.27,99.44,99.76,56.6,0.76,15.15,9.42,5.68,0.16,8.92,3.03,0.18,0.09,100,8.33,54.44,3.156,0.05906,0.707971,0.938476,5,6,4,0.01,,,,1,1,,0.2,43,5.05,190,8,3.79,1.03,3.65,0.35,83,2.32,19.7,15.4,12,23.3,2.96,10.6,2.96,0.9,2.82,0.51,3.14,0.69,1.93,0.28,1.91,0.27,30.4,72,234,,204,76,85,,,1.4,4496.25
223093,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.326337,121.790249,core,CD16056,711.08,711.35,"Very fine-grained, aphanitic, green, rock. Most likely basalt (intrusive?). No evidence of quenching and does not coarsen away from contact with volcaniclastic rocks; minor quartz-veins",,55.14,0.74,14.56,10.21,6.06,0.19,9.42,2.94,0.11,0.091,0.05,0.53,0.005,99.461,99.99,100.04,55.44,0.74,14.64,10.27,6.09,0.19,9.47,2.96,0.11,0.09,100,9.19,54.06,3.05,0.037415,0.659538,0.883432,24,1,,,,,0.04,1,1.2,0.4,0.02,15.5,0.3,195,9,3.63,1,3.62,0.26,84,2.16,20.9,14.6,11.2,22.4,2.83,10.4,2.73,0.79,2.67,0.58,3.37,0.72,1.82,0.3,1.98,0.26,33.3,68,245,0.2,170,10,85,0.1,0.4,1.45,4436.3
223095,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.326337,121.790249,core,CD16056,739.79,741,"Very fine-grained, aphanitic, green, rock. Most likely basalt (intrusive?). No evidence of quenching and does not coarsen away from contact with volcaniclastic rocks; minor quartz-veins",,53.2,0.68,13.89,11.77,8,0.17,8.22,2.27,0.391,0.068,0.23,1.35,0.004,98.659,100.01,100.24,53.92,0.69,14.08,11.93,8.11,0.17,8.33,2.3,0.4,0.07,100,10.59,57.4,2.661,0.172247,0.727337,0.824753,12,13,12,,,,,1.2,1,,1.64,161,14.4,175,8,3.11,0.8,2.95,0.24,71.5,2.2,19.9,14.2,11,20,2.66,10.8,1.92,0.64,2.92,0.5,2.97,0.65,2.01,0.4,1.9,0.25,34.9,124,234,,405,86,85,,0.8,1.9,4076.6
223098,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.326337,121.790249,core,CD16056,780.53,780.7,Fine- to medium-grained mafic rock,,51.11,0.66,13.96,11.88,9.4,0.18,8.64,1.82,0.292,0.067,2.71,1.83,0.006,98.009,99.84,102.55,52.15,0.67,14.24,12.12,9.59,0.18,8.82,1.86,0.3,0.07,100,10.69,61.07,2.112,0.16044,0.734236,0.870454,8,14,12,,0.3,,0.1,1.4,1,0.4,1.26,43.5,10.2,140,9,3.24,0.93,3.08,0.28,66.5,1.96,17.9,14,9.73,20.4,2.75,10,2.56,0.77,2.83,0.49,2.88,0.57,1.91,0.26,1.63,0.21,36,160,225,,631,80,110,,4.8,1.65,3956.7
224676,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,674.56,674.74,Very fine-grained basalt,,52.41,0.66,13.52,10.06,7.32,0.15,9.55,1.8,1,0.071,0.37,2.77,0.003,96.541,99.31,99.68,54.29,0.68,14,10.42,7.58,0.16,9.89,1.86,1.04,0.07,100,9.05,59.06,2.8,0.555556,0.631767,0.692152,2,13,12,,,,0.04,0.6,0.8,1.6,1.6,192,40.4,142,2,3.01,0.67,3.34,0.3,69.5,1.79,17.5,17,8.96,18.1,2.2,9.57,2.08,0.52,2.53,0.36,2.4,0.55,1.57,0.23,1.76,0.26,35,138,219,0.5,358,106,60,,,0.5,3956.7
224678,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,736.67,736.8,Very fine-grained variolitic basalt,,53.26,0.67,13.82,9.74,7.26,0.16,9.24,2.69,0.55,0.073,0.24,2.33,0.001,97.463,99.79,100.03,54.65,0.69,14.18,9.99,7.45,0.16,9.48,2.76,0.56,0.07,100,8.76,59.64,3.24,0.204461,0.633541,0.707609,2,12,12,,,,0.04,1,1.2,0.6,1.04,162,21.6,103,4,2.78,0.79,3.22,0.19,63.5,2.01,17.6,14,10.4,19.9,2.33,9.82,2.59,0.61,2.63,0.5,2.59,0.67,2.01,0.31,1.43,0.21,32.5,102,217,0.1,324,64,80,,3,2,4016.65
224679,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,762.79,762.96,Variolitic basalt,,52.15,0.65,13.19,9.88,8.06,0.17,9.91,1.24,0.95,0.07,0.05,3.53,0.002,96.27,99.8,99.85,54.17,0.68,13.7,10.26,8.37,0.18,10.29,1.29,0.99,0.07,100,8.89,61.8,2.19,0.766129,0.625734,1.168966,2,11,12,0.04,,,0.02,0.8,0.4,0.8,1.3,272,39,149,5,3.23,0.77,3.25,0.16,62.5,2.07,17.1,13.9,9.41,18,2.49,10,1.82,0.88,2.89,0.38,3.31,0.57,1.73,0.33,1.75,0.21,35,98,209,,383,72,70,0.2,12.8,1.05,3896.75
224680,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,787.47,787.65,Very fine-grained basalt,,48.86,0.62,12.81,9,6.26,0.16,9.03,2.81,0.23,0.07,0.04,9.94,0.001,89.85,99.79,99.83,54.38,0.69,14.26,10.02,6.97,0.18,10.05,3.13,0.26,0.08,100,8.1,57.97,3.04,0.081851,0.601881,0.811951,3,11,9,0.03,,,0.06,0.8,1.4,,0.43,66,8.65,98.1,6,3.12,0.73,3.01,0.2,66.5,1.81,15.9,11.8,10.1,18.4,2.27,9.35,2.17,0.57,2.06,0.4,2.86,0.7,2.1,0.3,1.42,0.27,31.9,94,207,,219,68,65,,17.6,1.45,3716.9
224681,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,836.6,836.77,Very fine-grained basalt,,52.19,0.72,14.7,7.7,5.49,0.15,8.36,3.92,0.04,0.079,0.05,6.54,0.002,93.349,99.89,99.94,55.91,0.77,15.75,8.25,5.88,0.16,8.96,4.2,0.04,0.08,100,6.93,58.57,3.96,0.010204,0.677859,0.783444,3,9,6,,,,0.08,1,1,0.4,0.17,12.5,0.5,128,4,3.45,0.86,3.95,0.15,70.5,2.05,16.2,13.5,11.1,19.6,2.77,8.74,2.3,0.65,2.79,0.44,3.27,0.61,1.73,0.25,1.43,0.27,35.9,96,212,,238,76,70,0.1,27.4,0.9,4316.4
224682,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,878.77,878.98,Very fine-grained basalt,,48.99,0.65,13.29,8.73,5.83,0.16,9.07,1.6,1.4,0.072,0.05,10.14,0.002,89.792,99.93,99.98,54.56,0.72,14.8,9.72,6.49,0.18,10.1,1.78,1.56,0.08,100,7.86,56.97,3,0.875,0.64415,1.047201,3,1,,,,,,0.8,,,2.3,382,50.4,46.2,3,2.91,0.79,3.07,0.23,64,1.57,15.9,12.4,10.2,18.5,2.14,10,2.46,0.84,2.38,0.4,2.74,0.58,1.92,0.2,1.5,0.3,32,70,197,0.3,206,94,80,0.6,42,1.1,3896.75
224683,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,902.38,902.52,Very fine-grained basalt; rare mafic clots to 2mm,,52.44,0.69,14.13,10.7,6.33,0.16,10.24,1.52,0.03,0.077,0.16,3.5,0.003,96.317,99.82,99.98,54.45,0.72,14.67,11.11,6.57,0.17,10.63,1.58,0.03,0.08,100,9.63,53.98,1.55,0.019737,0.66828,0.639232,2,2,,,,,0.06,1.4,0.8,0.8,0.14,21.5,0.45,168,7,3.22,0.9,3.14,0.23,68,1.58,17.4,14.9,10.9,19.6,2.28,10,2.6,0.61,3.27,0.47,3.27,0.63,1.79,0.29,1.55,0.28,33.1,78,201,,198,74,90,1.8,2.8,1.95,4136.55
224684,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,927.35,927.53,Very fine-grained basalt; very dark,,48.49,0.67,12.73,9.94,6.08,0.18,8.64,1.53,0.87,0.075,0.05,10.6,,89.205,99.81,99.86,54.36,0.75,14.27,11.14,6.82,0.2,9.69,1.72,0.98,0.08,100,8.94,54.81,2.4,0.568627,0.664352,0.651622,2,,,,,,0.12,1.2,0.8,1.4,1.31,190,31.3,76,5,3.19,0.71,3.45,0.3,66.5,1.74,17,12.4,10.3,18.3,2.34,10.9,2.83,0.63,3.05,0.5,2.82,0.56,2.13,0.17,2.25,0.31,35.5,62,188,,144,72,85,0.6,4.6,1.2,4016.65
224685,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,940.89,941.06,Very fine-grained basalt; very dark; abundant ~1mm white crystals (?after olivine),,46.73,0.64,12.32,9.24,5.34,0.16,9.13,1.29,0.74,0.073,0.07,14.02,,85.663,99.68,99.75,54.55,0.75,14.38,10.79,6.23,0.19,10.66,1.51,0.86,0.09,100,8.31,53.4,2.03,0.573643,0.631259,0.77577,2,,,,,,,1,0.4,,0.71,186,23.6,130,6,3.17,0.79,3,0.24,65,1.83,17.4,11.5,10.2,18.7,2.6,10.3,2.66,0.69,2.73,0.43,3.31,0.62,1.89,0.26,1.79,0.26,30,58,193,0.3,127,62,65,0.4,1.6,2.15,3836.8
224686,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,963.14,963.3,Very fine-grained basalt,,49.75,0.7,13.37,10.13,5.94,0.17,8.76,2.32,0.08,0.079,0.09,8.69,0.001,91.299,99.99,100.08,54.49,0.77,14.64,11.1,6.51,0.19,9.59,2.54,0.09,0.09,100,9.12,53.76,2.4,0.034483,0.674431,0.881377,,,,,0.2,,0.06,1,,,0.2,114,2.2,101,4,3.22,0.89,3.02,0.24,69.5,1.72,17.2,14.5,10.4,19.9,2.43,9.44,2.47,0.69,2.23,0.4,3.09,0.61,1.86,0.35,1.7,0.25,37.5,58,201,0.5,129,62,60,0.8,1.8,1.45,4196.5
224687,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,1005.76,1005.92,Very fine-grained basalt,,49.18,0.72,13.91,8.51,5.57,0.15,9.26,2.78,0.31,0.081,0.05,9.51,0.001,90.471,99.98,100.03,54.36,0.8,15.38,9.41,6.16,0.17,10.24,3.07,0.34,0.09,100,7.66,56.48,3.09,0.111511,0.639878,1.087522,3,,,,,,0.06,1.4,1.8,0.6,0.32,90,9.2,115,6,3.53,0.84,2.9,0.35,72.5,2.23,18.4,17.1,10.6,21.3,2.68,10.2,2.83,1.01,2.78,0.51,3.1,0.53,1.77,0.2,1.94,0.25,42.1,58,202,0.5,169,90,95,0.6,4.6,1.25,4316.4
224688,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,1028.34,1028.46,"Below ""Charlotte Fault"" into very fine-grained basalt; very dark; abundant ~1mm white crystals (?after olivine)",,49.55,0.77,13.55,8.47,6.39,0.14,6.16,0.56,1.9,0.088,0.05,11.94,,87.578,99.52,99.57,56.58,0.88,15.47,9.67,7.3,0.16,7.03,0.64,2.17,0.1,100,7.62,59.93,2.46,3.392857,0.956019,0.795487,3,,,,,,0.02,0.6,1,0.6,2.38,506,63.6,40.9,4,3.89,0.96,3.4,0.31,84,2.57,17.8,14.9,11.5,20.3,2.5,10.3,1.85,0.6,2.86,0.53,3.29,0.67,1.93,0.3,2.26,0.27,33.1,48,219,,78,84,80,,31.4,1.6,4616.15
224689,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,1031.27,1031.37,Very fine-grained basalt; sharp contact with 224688-type,,50.45,0.78,13.45,8.16,5.59,0.12,6.49,0.48,2.43,0.09,0.18,11.98,,88.04,100.02,100.2,57.3,0.89,15.28,9.27,6.35,0.14,7.37,0.55,2.76,0.1,100,7.34,57.6,2.91,5.0625,0.883986,0.680118,7,,,,,,0.08,1.2,1,1,4.01,885,94.7,43.6,7,3.85,1.09,3.37,0.27,81,2.09,20.3,17.1,12.4,23.5,3.11,11.7,2.8,0.67,3.22,0.59,3.55,0.73,2,0.48,1.97,0.26,33.2,60,214,,69,114,70,0.9,39.6,0.85,4676.1
224690,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,1052.55,1052.68,Fine-grained hyaloclastitic basalt,,44.58,0.68,12.55,10.31,4.8,0.21,10.87,0.32,1.72,0.079,0.27,13.65,,86.119,99.77,100.04,51.77,0.79,14.57,11.97,5.57,0.24,12.62,0.37,2,0.09,100,9.28,48,2.04,5.375,0.566745,0.747746,6,,,,,,0.1,1.2,1,,2.09,315,59.9,66.6,8,3.06,0.77,2.78,0.28,67,2.2,16.3,15,9.07,17.8,2.32,7.91,2.61,0.62,2.37,0.52,3.11,0.63,2.27,0.22,1.77,0.3,34,68,201,0.1,95,60,90,1,23.8,1.25,4076.6
224691,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,1083.13,1083.28,Fine-grained hyaloclastitic basalt,,46.53,0.69,12.27,9.11,5.05,0.18,10.23,0.4,1.71,0.081,0.29,13.59,,86.251,99.84,100.13,53.95,0.8,14.23,10.56,5.86,0.21,11.86,0.46,1.98,0.09,100,8.2,52.36,2.11,4.275,0.581473,0.609639,3,,,,,,0.1,0.8,0.4,1.4,3.9,382,61.2,81,8,3.03,0.76,3.5,0.2,71,1.84,17.9,14.1,10.2,18.2,2.6,10.2,2.06,0.46,2.58,0.41,2.77,0.71,1.93,0.22,2.05,0.28,28.3,42,197,0.2,81,42,70,0.9,28.6,1,4136.55
230241,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.111015,121.824016,core,AZRCD0015,179.43,179.57,Basalt (acicular amphiboles evident). Minor veins,,52.13,0.75,13.58,10.4,6.06,0.16,8.44,2.95,0.317,0.088,0.23,4.86,0.004,94.875,99.74,99.97,54.95,0.79,14.31,10.96,6.39,0.17,8.9,3.11,0.33,0.09,100,9.36,53.6,3.267,0.107458,0.661296,0.813114,,,,,,,0.06,1.8,0.8,0.8,0.48,86.5,6.1,85,5,3.94,0.98,3.73,0.26,79,2.16,18.7,15.5,12.2,23.3,2.91,11.5,2.67,0.75,2.95,0.49,3.33,0.64,2.09,0.31,2.18,0.29,35.5,60,226,,100,34,65,0.2,1.2,1.65,4496.25
230247,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.111015,121.824016,core,AZRCD0015,266.69,266.89,High Mg basalt.,,55.35,0.79,14.01,12.72,8.38,0.11,2.99,3.14,0.072,0.09,0.02,2.2,0.004,97.652,99.85,99.87,56.68,0.81,14.35,13.03,8.58,0.11,3.06,3.22,0.07,0.09,100,11.45,56.64,3.212,0.02293,1.312091,0.980888,3,,,0.03,,,,1.4,0.8,0.4,0.46,49,2.75,47.9,2,3.97,1.08,4,0.3,90.5,2.55,18.2,16.5,12.2,22.9,2.81,11.2,2.68,0.89,2.83,0.46,3.12,0.72,2.1,0.3,2.01,0.29,38.8,62,252,,106,32,90,,,0.9,4736.05
230248,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.111015,121.824016,core,AZRCD0015,279.48,279.66,High Mg basalt. Minor actinolite needles,,53.46,0.81,14.46,12.25,6.69,0.19,7.8,2.38,0.192,0.085,0.04,1.56,0.006,98.317,99.88,99.92,54.38,0.82,14.71,12.46,6.8,0.19,7.93,2.42,0.2,0.09,100,11.02,51.98,2.572,0.080672,0.790195,0.801699,3,6,3,0.02,,,0.08,2,1.2,0.2,0.36,83.5,3.85,128,5,3.83,1.02,3.96,0.28,89,2.57,21.4,16.3,12.7,24.6,3.07,11.9,3.04,0.85,3.43,0.53,3.65,0.83,2.4,0.36,2.5,0.34,39.8,64,254,,138,102,85,,,1.6,4855.95
230249,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.111015,121.824016,core,AZRCD0015,295.41,295.59,Coarsely recrystallized high Mg basalt. Abundant actinolite,,51.35,0.83,14.98,12.73,6.87,0.19,8.76,2.06,0.599,0.087,0.2,1.08,0.014,98.456,99.54,99.74,52.16,0.84,15.21,12.93,6.98,0.19,8.9,2.09,0.61,0.09,100,11.45,51.69,2.659,0.290777,0.75057,0.736925,,,,0.03,,,0.04,0.8,1,0.8,2.75,239,20.3,154,5,3.9,0.98,4.1,0.29,88.5,2.51,20.6,16.7,13.6,25.4,3.23,12.3,3.05,0.79,3.5,0.56,3.52,0.85,2.53,0.35,2.36,0.35,40.5,72,270,,135,38,85,0.2,0.6,1.15,4975.85
230250,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.111015,121.824016,core,AZRCD0015,311.9,312.02,High mg basalt,,52.83,0.78,14.9,10.69,7.35,0.16,9.2,2.7,0.347,0.084,0.02,0.73,0.002,99.041,99.77,99.79,53.34,0.79,15.04,10.79,7.42,0.16,9.29,2.73,0.35,0.08,100,9.62,57.69,3.047,0.128519,0.691803,0.796734,2,6,2,0.06,,,0.06,1.4,1,0.4,0.42,180,8.1,198,7,3.84,1.01,4.21,0.34,85.5,2.48,19.6,16.3,13.1,24.3,3.04,12.2,3.04,0.82,3.21,0.53,3.52,0.77,2.36,0.31,2.15,0.34,39.7,74,262,,164,32,75,0.2,0.6,1.55,4676.1
